,seq_num[ce],MinElevationMeters[ce],MaxElevationMeters[ce],ScientificName,Genus,SpecificEpithet
777,561d4f92-401f-11e0-90ac-001f29e2923c,,50.0,Utetheisa pulchelloides,Utetheisa,pulchelloides
778,5628d6e6-401f-11e0-90ac-001f29e2923c,,50.0,Polydesma umbricola,Polydesma,umbricola
779,562bb2da-401f-11e0-90ac-001f29e2923c,,50.0,Periplaneta australasiae,Periplaneta,australasiae
780,563a5894-401f-11e0-90ac-001f29e2923c,,50.0,Evania appendigaster,Evania,appendigaster
781,564035e8-401f-11e0-90ac-001f29e2923c,,50.0,Utetheisa pulchelloides,Utetheisa,pulchelloides
782,564f1c48-401f-11e0-90ac-001f29e2923c,,50.0,Culex pipiens,Culex,pipiens
783,5661099e-401f-11e0-90ac-001f29e2923c,,50.0,Utetheisa pulchelloides,Utetheisa,pulchelloides
784,566401a8-401f-11e0-90ac-001f29e2923c,,50.0,Pachodynerus nasidens,Pachodynerus,nasidens
785,566a095e-401f-11e0-90ac-001f29e2923c,,50.0,Tropidomantis tenera,Tropidomantis,tenera
786,566cf0ce-401f-11e0-90ac-001f29e2923c,,50.0,Ischnura aurora,Ischnura,aurora
787,567eb55c-401f-11e0-90ac-001f29e2923c,,50.0,Aegomorphus quadrigibbus,Aegomorphus,quadrigibbus
788,56846222-401f-11e0-90ac-001f29e2923c,,50.0,Utetheisa pulchelloides,Utetheisa,pulchelloides
789,82269430-b736-11e4-8441-00248188a0be,,50.0,Endotricha mesenterialis,Endotricha,mesenterialis
790,569a14fa-401f-11e0-90ac-001f29e2923c,,50.0,Glyphodes multilinealis,Glyphodes,multilinealis
791,56b0f1fc-401f-11e0-90ac-001f29e2923c,,50.0,Simodactylus cinnamomeus,Simodactylus,cinnamomeus
792,56b3da5c-401f-11e0-90ac-001f29e2923c,,50.0,Piletocera signiferalis,Piletocera,signiferalis
793,56b987b8-401f-11e0-90ac-001f29e2923c,,50.0,Piletocera signiferalis,Piletocera,signiferalis
794,56c7e59c-401f-11e0-90ac-001f29e2923c,,50.0,Pachodynerus nasidens,Pachodynerus,nasidens
795,56ef5d2a-401f-11e0-90ac-001f29e2923c,,50.0,Pachodynerus nasidens,Pachodynerus,nasidens
796,56f877e8-401f-11e0-90ac-001f29e2923c,,50.0,Chironomus crassiforceps,Chironomus,crassiforceps
797,5714dc58-401f-11e0-90ac-001f29e2923c,,50.0,Homalodisca vitripennis,Homalodisca,vitripennis
798,574284c8-401f-11e0-90ac-001f29e2923c,,50.0,Polydesma umbricola,Polydesma,umbricola
799,574b4dba-401f-11e0-90ac-001f29e2923c,,50.0,Mocis trifasciata,Mocis,trifasciata
800,574e5910-401f-11e0-90ac-001f29e2923c,,50.0,Polydesma umbricola,Polydesma,umbricola
801,57512e6a-401f-11e0-90ac-001f29e2923c,,50.0,Mezira membranacea,Mezira,membranacea
802,57657c08-401f-11e0-90ac-001f29e2923c,,50.0,Cosmopolites sordidus,Cosmopolites,sordidus
803,57685afe-401f-11e0-90ac-001f29e2923c,,50.0,Ceresium unicolor,Ceresium,unicolor
804,576e1dfe-401f-11e0-90ac-001f29e2923c,,50.0,Balta notulata,Balta,notulata
805,5778ff58-401f-11e0-90ac-001f29e2923c,,50.0,Simodactylus cinnamomeus,Simodactylus,cinnamomeus
806,5784775c-401f-11e0-90ac-001f29e2923c,,50.0,Polydesma umbricola,Polydesma,umbricola
807,5792bda8-401f-11e0-90ac-001f29e2923c,,50.0,Sitophilus granarius,Sitophilus,granarius
808,579e3408-401f-11e0-90ac-001f29e2923c,,50.0,Periplaneta australasiae,Periplaneta,australasiae
809,57a111fa-401f-11e0-90ac-001f29e2923c,,50.0,Periplaneta australasiae,Periplaneta,australasiae
810,57a3ec40-401f-11e0-90ac-001f29e2923c,,50.0,Chasmina tibialis,Chasmina,tibialis
811,57a6c47e-401f-11e0-90ac-001f29e2923c,,50.0,Apis mellifera,Apis,mellifera
812,57acf7ea-401f-11e0-90ac-001f29e2923c,,50.0,Aedes aegypti,Aedes,aegypti
813,57afd6c2-401f-11e0-90ac-001f29e2923c,,50.0,Piletocera signiferalis,Piletocera,signiferalis
814,57c10118-401f-11e0-90ac-001f29e2923c,,50.0,Simodactylus cinnamomeus,Simodactylus,cinnamomeus
815,57d2a7ba-401f-11e0-90ac-001f29e2923c,,50.0,Achaea janata,Achaea,janata
816,57d600cc-401f-11e0-90ac-001f29e2923c,,50.0,Simodactylus cinnamomeus,Simodactylus,cinnamomeus
817,57de943a-401f-11e0-90ac-001f29e2923c,,50.0,Piletocera signiferalis,Piletocera,signiferalis
818,57fbf9b2-401f-11e0-90ac-001f29e2923c,,50.0,Pycnoscelus surinamensis,Pycnoscelus,surinamensis
819,58002712-401f-11e0-90ac-001f29e2923c,,50.0,Polydesma umbricola,Polydesma,umbricola
820,580450f8-401f-11e0-90ac-001f29e2923c,,50.0,Piletocera signiferalis,Piletocera,signiferalis
821,5811f316-401f-11e0-90ac-001f29e2923c,,50.0,Targalla delatrix,Targalla,delatrix
822,581a737e-401f-11e0-90ac-001f29e2923c,,50.0,Kallitaxila sinica,Kallitaxila,sinica
823,581ea412-401f-11e0-90ac-001f29e2923c,,50.0,Ornidia obesa,Ornidia,obesa
824,582714f8-401f-11e0-90ac-001f29e2923c,,50.0,Ornidia obesa,Ornidia,obesa
825,582b609e-401f-11e0-90ac-001f29e2923c,,50.0,Tropidomantis tenera,Tropidomantis,tenera
826,582fa2da-401f-11e0-90ac-001f29e2923c,,50.0,Pycnoscelus surinamensis,Pycnoscelus,surinamensis
827,5833d54e-401f-11e0-90ac-001f29e2923c,,50.0,Polydesma umbricola,Polydesma,umbricola
828,583804d4-401f-11e0-90ac-001f29e2923c,,50.0,Mocis trifasciata,Mocis,trifasciata
829,583c42ec-401f-11e0-90ac-001f29e2923c,,50.0,Ceresium unicolor,Ceresium,unicolor
830,a2f6c654-a2c7-11e4-8c9e-00248188a0be,,50.0,Omiodes diemenalis,Omiodes,diemenalis
831,584d0064-401f-11e0-90ac-001f29e2923c,,50.0,Nezara viridula,Nezara,viridula
832,5867bf3a-401f-11e0-90ac-001f29e2923c,,50.0,Simodactylus cinnamomeus,Simodactylus,cinnamomeus
833,58704d80-401f-11e0-90ac-001f29e2923c,,50.0,Simodactylus cinnamomeus,Simodactylus,cinnamomeus
834,588299f4-401f-11e0-90ac-001f29e2923c,,,Targalla delatrix,Targalla,delatrix
835,588572f0-401f-11e0-90ac-001f29e2923c,,,Utetheisa pulchelloides,Utetheisa,pulchelloides
836,5888595c-401f-11e0-90ac-001f29e2923c,,,Piletocera signiferalis,Piletocera,signiferalis
837,ee81eb38-5c57-11de-98cb-001f29e2923c,,,Cleora licornaria,Cleora,licornaria
838,58b361e2-401f-11e0-90ac-001f29e2923c,,50.0,Homalodisca vitripennis,Homalodisca,vitripennis
839,58ca5ba4-401f-11e0-90ac-001f29e2923c,,50.0,Adoretus sinicus,Adoretus,sinicus
840,58cd3342-401f-11e0-90ac-001f29e2923c,,50.0,Adoretus sinicus,Adoretus,sinicus
841,58f258c0-401f-11e0-90ac-001f29e2923c,,50.0,Solenopsis geminata,Solenopsis,geminata
842,58f804fa-401f-11e0-90ac-001f29e2923c,,50.0,Tetramorium bicarinatum,Tetramorium,bicarinatum
843,590632b4-401f-11e0-90ac-001f29e2923c,,50.0,Scholastes lonchifer,Scholastes,lonchifer
844,590a5074-401f-11e0-90ac-001f29e2923c,,50.0,Scholastes lonchifer,Scholastes,lonchifer
845,590e7ad2-401f-11e0-90ac-001f29e2923c,,50.0,Scholastes lonchifer,Scholastes,lonchifer
846,5912a6f2-401f-11e0-90ac-001f29e2923c,,50.0,Scholastes lonchifer,Scholastes,lonchifer
847,594ed4b0-401f-11e0-90ac-001f29e2923c,,50.0,Piletocera signiferalis,Piletocera,signiferalis
848,59530bf2-401f-11e0-90ac-001f29e2923c,,50.0,Piletocera signiferalis,Piletocera,signiferalis
849,5957462c-401f-11e0-90ac-001f29e2923c,,50.0,Piletocera signiferalis,Piletocera,signiferalis
850,595b86f6-401f-11e0-90ac-001f29e2923c,,50.0,Ceresium unicolor,Ceresium,unicolor
851,595fdb0c-401f-11e0-90ac-001f29e2923c,,50.0,Ceresium unicolor,Ceresium,unicolor
852,5964278e-401f-11e0-90ac-001f29e2923c,,50.0,Ceresium unicolor,Ceresium,unicolor
853,598427fa-401f-11e0-90ac-001f29e2923c,,50.0,Ceresium unicolor,Ceresium,unicolor
854,59aa3206-401f-11e0-90ac-001f29e2923c,,50.0,Utetheisa pulchelloides,Utetheisa,pulchelloides
855,59b81a2e-401f-11e0-90ac-001f29e2923c,,50.0,Telostylinus lineolatus,Telostylinus,lineolatus
856,59bad958-401f-11e0-90ac-001f29e2923c,,50.0,Telostylinus lineolatus,Telostylinus,lineolatus
857,59db44ae-401f-11e0-90ac-001f29e2923c,,50.0,Balta notulata,Balta,notulata
858,59df75d8-401f-11e0-90ac-001f29e2923c,,50.0,Balta notulata,Balta,notulata
859,59e4ce98-401f-11e0-90ac-001f29e2923c,,50.0,Balta notulata,Balta,notulata
860,59e8ff68-401f-11e0-90ac-001f29e2923c,,50.0,Simodactylus cinnamomeus,Simodactylus,cinnamomeus
861,59ed3aec-401f-11e0-90ac-001f29e2923c,,50.0,Simodactylus cinnamomeus,Simodactylus,cinnamomeus
862,5a1d7626-401f-11e0-90ac-001f29e2923c,,50.0,Tapinoma melanocephalum,Tapinoma,melanocephalum
863,5a3a0296-401f-11e0-90ac-001f29e2923c,,50.0,Rhynchium haemorrhoidale,Rhynchium,haemorrhoidale
864,ee81ae66-5c57-11de-98cb-001f29e2923c,1207.0,1207.0,Hadena fulvifasciata,Hadena,fulvifasciata
865,5a3fc7e4-401f-11e0-90ac-001f29e2923c,,50.0,Tapinoma melanocephalum,Tapinoma,melanocephalum
866,5a5f442a-401f-11e0-90ac-001f29e2923c,,50.0,Tapinoma melanocephalum,Tapinoma,melanocephalum
867,5a7f2dee-401f-11e0-90ac-001f29e2923c,,50.0,Tapinoma melanocephalum,Tapinoma,melanocephalum
868,14c49ec6-96d1-11e4-b7e9-00248188a0be,,50.0,Bactrocera dorsalis,Bactrocera,dorsalis
869,45a293c2-96d1-11e4-b7e9-00248188a0be,,50.0,Bactrocera dorsalis,Bactrocera,dorsalis
870,657748b4-96d1-11e4-b7e9-00248188a0be,,50.0,Bactrocera dorsalis,Bactrocera,dorsalis
871,5aa76dd6-401f-11e0-90ac-001f29e2923c,,50.0,Bactericera dorsalis,Bactericera,dorsalis
872,5aaa4916-401f-11e0-90ac-001f29e2923c,,50.0,Bactericera dorsalis,Bactericera,dorsalis
873,5aad20aa-401f-11e0-90ac-001f29e2923c,,50.0,Bactericera dorsalis,Bactericera,dorsalis
874,5aaffa46-401f-11e0-90ac-001f29e2923c,,50.0,Bactericera dorsalis,Bactericera,dorsalis
875,5ac34056-401f-11e0-90ac-001f29e2923c,,50.0,Tapinoma melanocephalum,Tapinoma,melanocephalum
876,5ae294c4-401f-11e0-90ac-001f29e2923c,,50.0,Tapinoma melanocephalum,Tapinoma,melanocephalum
877,5b07e58a-401f-11e0-90ac-001f29e2923c,,50.0,Tapinoma melanocephalum,Tapinoma,melanocephalum
878,5b378b8c-401f-11e0-90ac-001f29e2923c,,50.0,Tapinoma melanocephalum,Tapinoma,melanocephalum
879,5b654cc0-401f-11e0-90ac-001f29e2923c,,50.0,Tapinoma melanocephalum,Tapinoma,melanocephalum
880,ee81ad8a-5c57-11de-98cb-001f29e2923c,1207.0,1207.0,Chasmina tibialis,Chasmina,tibialis
881,ee81c126-5c57-11de-98cb-001f29e2923c,1207.0,1207.0,Agrotis ipsilon,Agrotis,ipsilon
882,5bc2085c-401f-11e0-90ac-001f29e2923c,,50.0,Nezara viridula,Nezara,viridula
883,5bdf9fde-401f-11e0-90ac-001f29e2923c,,50.0,Sitophilus granarius,Sitophilus,granarius
884,5be67f3e-401f-11e0-90ac-001f29e2923c,,50.0,Mezira membranacea,Mezira,membranacea
885,ee81b046-5c57-11de-98cb-001f29e2923c,1207.0,1207.0,Cnaphalocrocis hemicrossa,Cnaphalocrocis,hemicrossa
886,5c1a3266-401f-11e0-90ac-001f29e2923c,,50.0,Agrius convolvuli,Agrius,convolvuli
887,5c489160-401f-11e0-90ac-001f29e2923c,,50.0,Agrius convolvuli,Agrius,convolvuli
888,5c50e982-401f-11e0-90ac-001f29e2923c,,50.0,Ischnura aurora,Ischnura,aurora
889,5c552830-401f-11e0-90ac-001f29e2923c,,50.0,Sitophilus granarius,Sitophilus,granarius
890,ee81b154-5c57-11de-98cb-001f29e2923c,1207.0,1207.0,Cnaphalocrocis hemicrossa,Cnaphalocrocis,hemicrossa
891,5c6ec5d8-401f-11e0-90ac-001f29e2923c,,50.0,Euploea lewinii,Euploea,lewinii
892,5c72d70e-401f-11e0-90ac-001f29e2923c,,50.0,Euploea lewinii,Euploea,lewinii
893,5c7e3194-401f-11e0-90ac-001f29e2923c,,50.0,Aedes aegypti,Aedes,aegypti
894,5cb482c6-401f-11e0-90ac-001f29e2923c,,50.0,Pycnoscelus surinamensis,Pycnoscelus,surinamensis
895,5cd90132-401f-11e0-90ac-001f29e2923c,,50.0,Ceresium unicolor,Ceresium,unicolor
896,ee81af56-5c57-11de-98cb-001f29e2923c,1207.0,1207.0,Chrysodeixis chalcites,Chrysodeixis,chalcites
897,5d35a996-401f-11e0-90ac-001f29e2923c,,50.0,Polistes olivaceus,Polistes,olivaceus
898,5d3b144e-401f-11e0-90ac-001f29e2923c,,50.0,Kallitaxila sinica,Kallitaxila,sinica
899,5d3dc3c4-401f-11e0-90ac-001f29e2923c,,,Polydesma umbricola,Polydesma,umbricola
900,5d40923e-401f-11e0-90ac-001f29e2923c,,,Mocis trifasciata,Mocis,trifasciata
901,5d4626ae-401f-11e0-90ac-001f29e2923c,,50.0,Pycnoscelus surinamensis,Pycnoscelus,surinamensis
902,5d48ea9c-401f-11e0-90ac-001f29e2923c,,50.0,Pycnoscelus surinamensis,Pycnoscelus,surinamensis
903,5d4bcad2-401f-11e0-90ac-001f29e2923c,,50.0,Pycnoscelus surinamensis,Pycnoscelus,surinamensis
904,5d4e9a28-401f-11e0-90ac-001f29e2923c,,50.0,Pycnoscelus surinamensis,Pycnoscelus,surinamensis
905,5d516942-401f-11e0-90ac-001f29e2923c,,50.0,Pycnoscelus surinamensis,Pycnoscelus,surinamensis
906,5d543834-401f-11e0-90ac-001f29e2923c,,50.0,Polistes olivaceus,Polistes,olivaceus
907,5d733c02-401f-11e0-90ac-001f29e2923c,,50.0,Polistes olivaceus,Polistes,olivaceus
908,5d82ab92-401f-11e0-90ac-001f29e2923c,,50.0,Telostylinus lineolatus,Telostylinus,lineolatus
909,5d857bec-401f-11e0-90ac-001f29e2923c,,50.0,Telostylinus lineolatus,Telostylinus,lineolatus
910,5d885d6c-401f-11e0-90ac-001f29e2923c,,50.0,Telostylinus lineolatus,Telostylinus,lineolatus
911,5d8b2f24-401f-11e0-90ac-001f29e2923c,,50.0,Telostylinus lineolatus,Telostylinus,lineolatus
912,5d8dff38-401f-11e0-90ac-001f29e2923c,,50.0,Telostylinus lineolatus,Telostylinus,lineolatus
913,5d93a1ae-401f-11e0-90ac-001f29e2923c,,50.0,Ctenocephalides felis,Ctenocephalides,felis
914,5db2e3e8-401f-11e0-90ac-001f29e2923c,,50.0,Ctenocephalides felis,Ctenocephalides,felis
915,ee81ec1e-5c57-11de-98cb-001f29e2923c,1207.0,1207.0,Cryptophlebia pallifimbriana,Cryptophlebia,pallifimbriana
916,5ddd7df6-401f-11e0-90ac-001f29e2923c,,50.0,Kallitaxila sinica,Kallitaxila,sinica
917,ee759950-5c57-11de-98cb-001f29e2923c,1207.0,1207.0,Chrysodeixis chalcites,Chrysodeixis,chalcites
918,5e5c036a-401f-11e0-90ac-001f29e2923c,,50.0,Simodactylus cinnamomeus,Simodactylus,cinnamomeus
919,ee75b354-5c57-11de-98cb-001f29e2923c,1207.0,1207.0,Cnaphalocrocis hemicrossa,Cnaphalocrocis,hemicrossa
920,5e7b60a2-401f-11e0-90ac-001f29e2923c,650.0,750.0,Cardiocondyla minutior,Cardiocondyla,minutior
921,5e812578-401f-11e0-90ac-001f29e2923c,,50.0,Dinema filicornis,Dinema,filicornis
922,5e923ef8-401f-11e0-90ac-001f29e2923c,,50.0,Xylosandrus crassiusculus,Xylosandrus,crassiusculus
923,ee759c3e-5c57-11de-98cb-001f29e2923c,1207.0,1207.0,Callopistria alticola,Callopistria,alticola
924,5ebbe1fe-401f-11e0-90ac-001f29e2923c,,50.0,Dinema filicornis,Dinema,filicornis
925,5efa43a4-401f-11e0-90ac-001f29e2923c,,50.0,Peckia chrysostoma,Peckia,chrysostoma
926,3c153988-a2c8-11e4-8c9e-00248188a0be,,50.0,Omiodes diemenalis,Omiodes,diemenalis
927,ee759db0-5c57-11de-98cb-001f29e2923c,1207.0,1207.0,Callopistria alticola,Callopistria,alticola
928,5f0fbaa4-401f-11e0-90ac-001f29e2923c,,50.0,Mocis trifasciata,Mocis,trifasciata
929,5f1c3586-401f-11e0-90ac-001f29e2923c,,50.0,Gnathothlibus erotus,Gnathothlibus,erotus
930,5f2cf222-401f-11e0-90ac-001f29e2923c,,50.0,Euploea lewinii,Euploea,lewinii
931,5f3125d6-401f-11e0-90ac-001f29e2923c,,50.0,Hypolimnas bolina,Hypolimnas,bolina
932,5f354fa8-401f-11e0-90ac-001f29e2923c,,50.0,Mocis trifasciata,Mocis,trifasciata
933,5f39880c-401f-11e0-90ac-001f29e2923c,,50.0,Hypolimnas bolina,Hypolimnas,bolina
934,5f4a67b2-401f-11e0-90ac-001f29e2923c,,50.0,Parodynerus bicinctus,Parodynerus,bicinctus
935,5f4e9d64-401f-11e0-90ac-001f29e2923c,,50.0,Parodynerus bicinctus,Parodynerus,bicinctus
936,5f84fb66-401f-11e0-90ac-001f29e2923c,,50.0,Polistes olivaceus,Polistes,olivaceus
937,5f91875a-401f-11e0-90ac-001f29e2923c,,50.0,Aedes aegypti,Aedes,aegypti
938,5fa23438-401f-11e0-90ac-001f29e2923c,,50.0,Evania appendigaster,Evania,appendigaster
939,5faa84d0-401f-11e0-90ac-001f29e2923c,,50.0,Homalodisca vitripennis,Homalodisca,vitripennis
940,5faeaa2e-401f-11e0-90ac-001f29e2923c,,50.0,Homalodisca vitripennis,Homalodisca,vitripennis
941,5fcc4d54-401f-11e0-90ac-001f29e2923c,,50.0,Cimex lectularius,Cimex,lectularius
942,5fd079a6-401f-11e0-90ac-001f29e2923c,,50.0,Cimex lectularius,Cimex,lectularius
943,5fd4a620-401f-11e0-90ac-001f29e2923c,,50.0,Cimex lectularius,Cimex,lectularius
944,5fd8d07e-401f-11e0-90ac-001f29e2923c,,50.0,Cimex lectularius,Cimex,lectularius
945,5fdcf92e-401f-11e0-90ac-001f29e2923c,,50.0,Cimex lectularius,Cimex,lectularius
946,5fe133ea-401f-11e0-90ac-001f29e2923c,,50.0,Graeffea crouani,Graeffea,crouani
947,5ffe948a-401f-11e0-90ac-001f29e2923c,,50.0,Cephalochrysa maxima,Cephalochrysa,maxima
948,ee75a4f4-5c57-11de-98cb-001f29e2923c,1207.0,1207.0,Callopistria alticola,Callopistria,alticola
949,600d10dc-401f-11e0-90ac-001f29e2923c,,50.0,Hermetia illucens,Hermetia,illucens
950,601020ec-401f-11e0-90ac-001f29e2923c,650.0,750.0,Cardiocondyla minutior,Cardiocondyla,minutior
951,60132454-401f-11e0-90ac-001f29e2923c,650.0,750.0,Cardiocondyla minutior,Cardiocondyla,minutior
952,60164d3c-401f-11e0-90ac-001f29e2923c,650.0,750.0,Cardiocondyla minutior,Cardiocondyla,minutior
953,601aaf12-401f-11e0-90ac-001f29e2923c,,50.0,Pantala flavescens,Pantala,flavescens
954,601ee19a-401f-11e0-90ac-001f29e2923c,,50.0,Pantala flavescens,Pantala,flavescens
955,60231382-401f-11e0-90ac-001f29e2923c,,50.0,Polistes olivaceus,Polistes,olivaceus
956,6027650e-401f-11e0-90ac-001f29e2923c,,50.0,Polistes olivaceus,Polistes,olivaceus
957,602b80da-401f-11e0-90ac-001f29e2923c,,50.0,Polistes olivaceus,Polistes,olivaceus
958,602f954e-401f-11e0-90ac-001f29e2923c,,50.0,Polistes olivaceus,Polistes,olivaceus
959,603c04a0-401f-11e0-90ac-001f29e2923c,,50.0,Solenopsis geminata,Solenopsis,geminata
960,6040224c-401f-11e0-90ac-001f29e2923c,,50.0,Apis mellifera,Apis,mellifera
961,60444052-401f-11e0-90ac-001f29e2923c,,50.0,Musca domestica,Musca,domestica
962,ee75a954-5c57-11de-98cb-001f29e2923c,1207.0,1207.0,Callopistria alticola,Callopistria,alticola
963,6054ce18-401f-11e0-90ac-001f29e2923c,,50.0,Coccinella transversalis,Coccinella,transversalis
964,607e7d58-401f-11e0-90ac-001f29e2923c,,50.0,Scholastes lonchifer,Scholastes,lonchifer
965,6082af0e-401f-11e0-90ac-001f29e2923c,,50.0,Scholastes lonchifer,Scholastes,lonchifer
966,d9388e72-a2c8-11e4-8c9e-00248188a0be,,50.0,Omiodes diemenalis,Omiodes,diemenalis
967,6093c956-401f-11e0-90ac-001f29e2923c,,50.0,Adoretus sinicus,Adoretus,sinicus
968,ee81ee12-5c57-11de-98cb-001f29e2923c,1207.0,1207.0,Bastilla tahitiensis,Bastilla,tahitiensis
969,60a35fb0-401f-11e0-90ac-001f29e2923c,,50.0,Cardiocondyla minutior,Cardiocondyla,minutior
970,60af142c-401f-11e0-90ac-001f29e2923c,,50.0,Drosophila ananassae,Drosophila,ananassae
971,60b4dc2c-401f-11e0-90ac-001f29e2923c,,50.0,Polistes olivaceus,Polistes,olivaceus
972,ee81ed0e-5c57-11de-98cb-001f29e2923c,1207.0,1207.0,Stemorrhages thetydalis,Stemorrhages,thetydalis
973,610b81b2-401f-11e0-90ac-001f29e2923c,,50.0,Culex pipiens,Culex,pipiens
974,61137ca0-401f-11e0-90ac-001f29e2923c,,50.0,Culex pipiens,Culex,pipiens
975,61213778-401f-11e0-90ac-001f29e2923c,,50.0,Teleogryllus oceanicus,Teleogryllus,oceanicus
976,6144c1f2-401f-11e0-90ac-001f29e2923c,650.0,750.0,Cardiocondyla minutior,Cardiocondyla,minutior
977,614ca368-401f-11e0-90ac-001f29e2923c,,50.0,Homalodisca vitripennis,Homalodisca,vitripennis
978,61647b46-401f-11e0-90ac-001f29e2923c,750.0,850.0,Mocis trifasciata,Mocis,trifasciata
979,616745f6-401f-11e0-90ac-001f29e2923c,750.0,850.0,Mocis trifasciata,Mocis,trifasciata
980,ee75b958-5c57-11de-98cb-001f29e2923c,1160.0,1160.0,Ornebius novarae,Ornebius,novarae
981,617f4ab6-401f-11e0-90ac-001f29e2923c,,50.0,Apis mellifera,Apis,mellifera
982,618a297c-401f-11e0-90ac-001f29e2923c,750.0,850.0,Lallemandana fenestrata,Lallemandana,fenestrata
983,61b3bb3e-401f-11e0-90ac-001f29e2923c,750.0,850.0,Xylosandrus crassiusculus,Xylosandrus,crassiusculus
984,61c02784-401f-11e0-90ac-001f29e2923c,750.0,850.0,Cryptamorpha desjardinsi,Cryptamorpha,desjardinsi
985,61c43252-401f-11e0-90ac-001f29e2923c,750.0,850.0,Cryptamorpha desjardinsi,Cryptamorpha,desjardinsi
986,621543e0-401f-11e0-90ac-001f29e2923c,995.0,1095.0,Lallemandana fenestrata,Lallemandana,fenestrata
987,62194d96-401f-11e0-90ac-001f29e2923c,995.0,1095.0,Mocis trifasciata,Mocis,trifasciata
988,622a5b86-401f-11e0-90ac-001f29e2923c,995.0,1095.0,Ischnura aurora,Ischnura,aurora
989,623a9a6e-401f-11e0-90ac-001f29e2923c,995.0,1095.0,Apis mellifera,Apis,mellifera
990,62636944-401f-11e0-90ac-001f29e2923c,,50.0,Blattella germanica,Blattella,germanica
991,62e61fce-401f-11e0-90ac-001f29e2923c,995.0,1095.0,Sitobion avenae,Sitobion,avenae
992,62ea2f10-401f-11e0-90ac-001f29e2923c,,50.0,Polistes olivaceus,Polistes,olivaceus
993,62ee8a74-401f-11e0-90ac-001f29e2923c,995.0,1095.0,Sitobion avenae,Sitobion,avenae
994,62f2a44c-401f-11e0-90ac-001f29e2923c,995.0,1095.0,Sitobion avenae,Sitobion,avenae
995,63712128-401f-11e0-90ac-001f29e2923c,,50.0,Scholastes lonchifer,Scholastes,lonchifer
996,63753498-401f-11e0-90ac-001f29e2923c,,50.0,Periplaneta australasiae,Periplaneta,australasiae
997,63cfe5aa-401f-11e0-90ac-001f29e2923c,,50.0,Periplaneta australasiae,Periplaneta,australasiae
998,63ecaf82-401f-11e0-90ac-001f29e2923c,1100.0,1200.0,Sitobion avenae,Sitobion,avenae
999,63f0c414-401f-11e0-90ac-001f29e2923c,1100.0,1200.0,Sitobion avenae,Sitobion,avenae
1000,63f4e832-401f-11e0-90ac-001f29e2923c,1100.0,1200.0,Sitobion avenae,Sitobion,avenae
1001,63f91d6c-401f-11e0-90ac-001f29e2923c,1100.0,1200.0,Hysteroneura setariae,Hysteroneura,setariae
1002,63fd3c76-401f-11e0-90ac-001f29e2923c,,50.0,Periplaneta australasiae,Periplaneta,australasiae
1003,64121e48-401f-11e0-90ac-001f29e2923c,1100.0,1200.0,Hysteroneura setariae,Hysteroneura,setariae
1004,64163b90-401f-11e0-90ac-001f29e2923c,1100.0,1200.0,Hysteroneura setariae,Hysteroneura,setariae
1005,64864f70-401f-11e0-90ac-001f29e2923c,,50.0,Tropidomantis tenera,Tropidomantis,tenera
1006,653d21be-401f-11e0-90ac-001f29e2923c,,50.0,Ceresium unicolor,Ceresium,unicolor
1007,656eddee-401f-11e0-90ac-001f29e2923c,,50.0,Teleogryllus oceanicus,Teleogryllus,oceanicus
1008,6598add6-401f-11e0-90ac-001f29e2923c,,50.0,Coelophora inaequalis,Coelophora,inaequalis
1009,659cc948-401f-11e0-90ac-001f29e2923c,,50.0,Teleogryllus oceanicus,Teleogryllus,oceanicus
1010,65a0e4a6-401f-11e0-90ac-001f29e2923c,,50.0,Achaea janata,Achaea,janata
1011,65b1b984-401f-11e0-90ac-001f29e2923c,200.0,400.0,Chrysodeixis chalcites,Chrysodeixis,chalcites
1012,65b986be-401f-11e0-90ac-001f29e2923c,200.0,400.0,Chasmina tibialis,Chasmina,tibialis
1013,65bd7ddc-401f-11e0-90ac-001f29e2923c,200.0,400.0,Chasmina tibialis,Chasmina,tibialis
1014,65c01e84-401f-11e0-90ac-001f29e2923c,200.0,400.0,Chrysodeixis chalcites,Chrysodeixis,chalcites
1015,65c2bef0-401f-11e0-90ac-001f29e2923c,200.0,400.0,Chrysodeixis chalcites,Chrysodeixis,chalcites
1016,65c577da-401f-11e0-90ac-001f29e2923c,,50.0,Anoplolepis gracilipes,Anoplolepis,gracilipes
1017,65c83d80-401f-11e0-90ac-001f29e2923c,200.0,400.0,Thalassodes pilaria,Thalassodes,pilaria
1018,65f0efaa-401f-11e0-90ac-001f29e2923c,,50.0,Solenopsis geminata,Solenopsis,geminata
1019,77ad7228-b734-11e4-8441-00248188a0be,200.0,400.0,Eublemma crassiuscula,Eublemma,crassiuscula
1020,65f91284-401f-11e0-90ac-001f29e2923c,200.0,400.0,Anticarsia irrorata,Anticarsia,irrorata
1021,66a4061c-401f-11e0-90ac-001f29e2923c,,50.0,Evania appendigaster,Evania,appendigaster
1022,66d0e308-401f-11e0-90ac-001f29e2923c,,50.0,Balta notulata,Balta,notulata
1023,66fe1a62-401f-11e0-90ac-001f29e2923c,,50.0,Solenopsis geminata,Solenopsis,geminata
1024,672f855c-401f-11e0-90ac-001f29e2923c,,50.0,Blattella germanica,Blattella,germanica
1025,67796b86-401f-11e0-90ac-001f29e2923c,,50.0,Tropidomantis tenera,Tropidomantis,tenera
